schema_version,run_id,opmode_name,run_started_at,timestamp_ms,device_name,commanded_power,encoder_position_ticks,encoder_velocity_ticks_per_second,current_amps,motor_mode,battery_voltage
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1400,rightFront,0.4855,2800,2005.6205,1.5199,RUN_USING_ENCODER,12.432
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1400,rightBack,0.4829,2800,2007.4817,1.4514,RUN_USING_ENCODER,12.432
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1500,leftFront,0.493,3000,2028.4874,1.7831,RUN_USING_ENCODER,12.42
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1500,leftBack,0.4851,3000,1987.0799,1.4794,RUN_USING_ENCODER,12.42
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1500,rightFront,0.4948,3000,1986.857,1.505,RUN_USING_ENCODER,12.42
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1500,rightBack,0.4801,3000,1970.3551,1.5027,RUN_USING_ENCODER,12.42
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1600,leftFront,0.4836,3200,2026.5305,1.8436,RUN_USING_ENCODER,12.408
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1600,leftBack,0.4835,3200,2016.349,1.5351,RUN_USING_ENCODER,12.408
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1600,rightFront,0.5169,3200,1981.7121,1.5423,RUN_USING_ENCODER,12.408
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1600,rightBack,0.504,3200,1977.1781,1.5335,RUN_USING_ENCODER,12.408
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1700,leftFront,0.4871,3400,2028.3604,1.8456,RUN_USING_ENCODER,12.396
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1700,leftBack,0.5038,3400,2005.2402,1.5066,RUN_USING_ENCODER,12.396
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1700,rightFront,0.5006,3400,1980.4793,1.5435,RUN_USING_ENCODER,12.396
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1700,rightBack,0.4882,3400,2025.5762,1.5261,RUN_USING_ENCODER,12.396
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1800,leftFront,0.4874,3600,2006.8948,1.8351,RUN_USING_ENCODER,12.384
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1800,leftBack,0.511,3600,2012.1473,1.4684,RUN_USING_ENCODER,12.384
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1800,rightFront,0.5186,3600,1985.7009,1.4804,RUN_USING_ENCODER,12.384
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1800,rightBack,0.4937,3600,1993.4285,1.5221,RUN_USING_ENCODER,12.384
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1900,leftFront,0.4806,3800,2025.4075,1.8205,RUN_USING_ENCODER,12.372
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1900,leftBack,0.486,3800,2014.5778,1.4959,RUN_USING_ENCODER,12.372
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1900,rightFront,0.5186,3800,2008.3107,1.5259,RUN_USING_ENCODER,12.372
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,1900,rightBack,0.5118,3800,1986.6936,1.5132,RUN_USING_ENCODER,12.372
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2000,leftFront,0.5183,4000,1984.6189,1.8349,RUN_USING_ENCODER,12.36
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2000,leftBack,0.5136,4000,2005.2235,1.5196,RUN_USING_ENCODER,12.36
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2000,rightFront,0.5054,4000,1997.0835,1.544,RUN_USING_ENCODER,12.36
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2000,rightBack,0.4863,4000,1977.1293,1.4887,RUN_USING_ENCODER,12.36
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2100,leftFront,0.504,4200,2028.5527,1.755,RUN_USING_ENCODER,12.348
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2100,leftBack,0.5005,4200,1988.1332,1.5056,RUN_USING_ENCODER,12.348
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2100,rightFront,0.517,4200,2022.1955,1.4935,RUN_USING_ENCODER,12.348
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2100,rightBack,0.5023,4200,2027.4915,1.4585,RUN_USING_ENCODER,12.348
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2200,leftFront,0.5141,4400,2014.4516,1.7762,RUN_USING_ENCODER,12.336
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2200,leftBack,0.5072,4400,1970.3175,1.5174,RUN_USING_ENCODER,12.336
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2200,rightFront,0.5159,4400,2014.8321,1.4876,RUN_USING_ENCODER,12.336
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2200,rightBack,0.5066,4400,2026.4179,1.5074,RUN_USING_ENCODER,12.336
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2300,leftFront,0.5055,4600,1994.0273,1.795,RUN_USING_ENCODER,12.324
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2300,leftBack,0.4967,4600,1974.8057,1.5306,RUN_USING_ENCODER,12.324
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2300,rightFront,0.5036,4600,2006.4514,1.5259,RUN_USING_ENCODER,12.324
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2300,rightBack,0.4823,4600,1974.5085,1.4875,RUN_USING_ENCODER,12.324
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2400,leftFront,0.5134,4800,1974.9436,1.8022,RUN_USING_ENCODER,12.312
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2400,leftBack,0.5092,4800,2009.8294,1.4892,RUN_USING_ENCODER,12.312
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2400,rightFront,0.5138,4800,2019.8629,1.5203,RUN_USING_ENCODER,12.312
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2400,rightBack,0.4828,4800,2018.7673,1.5213,RUN_USING_ENCODER,12.312
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2500,leftFront,0.5162,5000,1982.6185,1.8334,RUN_USING_ENCODER,12.3
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2500,leftBack,0.4857,5000,2027.8801,1.4958,RUN_USING_ENCODER,12.3
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2500,rightFront,0.5141,5000,1988.3921,1.5129,RUN_USING_ENCODER,12.3
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2500,rightBack,0.4827,5000,1983.0636,1.5363,RUN_USING_ENCODER,12.3
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2600,leftFront,0.489,5200,1999.5193,1.8132,RUN_USING_ENCODER,12.288
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2600,leftBack,0.5193,5200,2012.044,1.47,RUN_USING_ENCODER,12.288
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2600,rightFront,0.4875,5200,1974.7541,1.5202,RUN_USING_ENCODER,12.288
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2600,rightBack,0.4949,5200,1986.7318,1.4888,RUN_USING_ENCODER,12.288
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2700,leftFront,0.5147,5400,2008.3545,1.8021,RUN_USING_ENCODER,12.276
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2700,leftBack,0.5145,5400,2022.5339,1.509,RUN_USING_ENCODER,12.276
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2700,rightFront,0.5006,5400,1990.9172,1.4857,RUN_USING_ENCODER,12.276
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2700,rightBack,0.4995,5400,1996.5671,1.4572,RUN_USING_ENCODER,12.276
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2800,leftFront,0.488,5600,2003.8891,1.8469,RUN_USING_ENCODER,12.264
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2800,leftBack,0.4859,5600,2019.2093,1.5492,RUN_USING_ENCODER,12.264
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2800,rightFront,0.5054,5600,2013.1661,1.5212,RUN_USING_ENCODER,12.264
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2800,rightBack,0.5098,5600,1981.808,1.5466,RUN_USING_ENCODER,12.264
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2900,leftFront,0.5016,5800,1997.0025,1.8113,RUN_USING_ENCODER,12.252
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2900,leftBack,0.4972,5800,1992.4673,1.5493,RUN_USING_ENCODER,12.252
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2900,rightFront,0.4852,5800,2017.8035,1.4854,RUN_USING_ENCODER,12.252
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,2900,rightBack,0.5175,5800,1987.9121,1.546,RUN_USING_ENCODER,12.252
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3000,leftFront,0.5166,6000,1973.3552,1.8071,RUN_USING_ENCODER,12.24
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3000,leftBack,0.5159,6000,2005.2405,1.4846,RUN_USING_ENCODER,12.24
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3000,rightFront,0.519,6000,2021.1448,1.5075,RUN_USING_ENCODER,12.24
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3000,rightBack,0.5014,6000,2023.5403,1.4755,RUN_USING_ENCODER,12.24
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3100,leftFront,0.503,6200,1992.7668,1.759,RUN_USING_ENCODER,12.228
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3100,leftBack,0.5066,6200,2022.2994,1.4667,RUN_USING_ENCODER,12.228
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3100,rightFront,0.5004,6200,2010.9372,1.5173,RUN_USING_ENCODER,12.228
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3100,rightBack,0.4885,6200,2009.3488,1.4813,RUN_USING_ENCODER,12.228
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3200,leftFront,0.4992,6400,1979.112,1.7898,RUN_USING_ENCODER,12.216
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3200,leftBack,0.4984,6400,2002.0528,1.4559,RUN_USING_ENCODER,12.216
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3200,rightFront,0.4875,6400,1987.9805,1.5207,RUN_USING_ENCODER,12.216
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3200,rightBack,0.4967,6400,1973.4271,1.5286,RUN_USING_ENCODER,12.216
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3300,leftFront,0.4803,6600,1976.326,1.7915,RUN_USING_ENCODER,12.204
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3300,leftBack,0.5184,6600,2010.059,1.4501,RUN_USING_ENCODER,12.204
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3300,rightFront,0.5178,6600,2028.9972,1.5,RUN_USING_ENCODER,12.204
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3300,rightBack,0.5003,6600,2001.7364,1.4726,RUN_USING_ENCODER,12.204
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3400,leftFront,0.5079,6800,2026.5698,1.7924,RUN_USING_ENCODER,12.192
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3400,leftBack,0.5178,6800,2000.4947,1.4677,RUN_USING_ENCODER,12.192
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3400,rightFront,0.5016,6800,2008.3411,1.4895,RUN_USING_ENCODER,12.192
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3400,rightBack,0.5093,6800,2004.6125,1.4726,RUN_USING_ENCODER,12.192
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3500,leftFront,0.5174,7000,2001.8809,1.8373,RUN_USING_ENCODER,12.18
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3500,leftBack,0.4855,7000,2025.0174,1.4694,RUN_USING_ENCODER,12.18
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3500,rightFront,0.5182,7000,1971.9454,1.5324,RUN_USING_ENCODER,12.18
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3500,rightBack,0.4939,7000,2027.3634,1.4742,RUN_USING_ENCODER,12.18
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3600,leftFront,0.4959,7200,2010.2346,1.8329,RUN_USING_ENCODER,12.168
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3600,leftBack,0.5024,7200,2023.3459,1.5407,RUN_USING_ENCODER,12.168
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3600,rightFront,0.5148,7200,2021.7643,1.485,RUN_USING_ENCODER,12.168
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3600,rightBack,0.4872,7200,1988.4805,1.4949,RUN_USING_ENCODER,12.168
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3700,leftFront,0.5083,7400,1990.9747,1.7859,RUN_USING_ENCODER,12.156
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3700,leftBack,0.4813,7400,1985.0344,1.4942,RUN_USING_ENCODER,12.156
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3700,rightFront,0.5014,7400,1979.82,1.4871,RUN_USING_ENCODER,12.156
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3700,rightBack,0.5045,7400,1988.5495,1.5019,RUN_USING_ENCODER,12.156
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3800,leftFront,0.4895,7600,2028.6584,1.7649,RUN_USING_ENCODER,12.144
1,00000000-aaaa-0000-0000-000000000004,ExampleOpMode,2025-03-15T10:00:00Z,3800,leftBack,0.5093,7600,2015.5529,1.5078,RUN_USING_ENCODER,12.144
